claim_id,loss_date,type,state,paid_usd
HIST-01599,2023-01-06,glass,NC,1630.86
HIST-01600,2022-07-23,collision,NY,13161.3
HIST-01601,2023-07-07,glass,GA,17250.54
HIST-01602,2023-11-11,liability,OH,5205.03
HIST-01603,2024-06-11,comprehensive,OH,17278.27
HIST-01604,2023-01-23,comprehensive,CA,11114.65
HIST-01605,2022-01-22,comprehensive,PA,10181.92
HIST-01606,2024-12-16,uninsured_motorist,GA,1828.22
HIST-01607,2024-11-03,glass,CA,16109.27
HIST-01608,2024-08-22,collision,IL,17507.89
HIST-01609,2023-10-12,uninsured_motorist,NY,15168.97
HIST-01610,2024-01-04,uninsured_motorist,IL,16877.96
HIST-01611,2023-01-08,collision,WA,12377.76
HIST-01612,2024-06-07,collision,NC,11404.16
HIST-01613,2024-04-08,uninsured_motorist,IL,1047.61
HIST-01614,2023-12-23,glass,FL,525.58
HIST-01615,2024-07-04,liability,NC,9205.73
HIST-01616,2022-09-07,glass,NC,10346.47
HIST-01617,2022-10-05,collision,NY,4969.39
HIST-01618,2024-04-17,liability,FL,15318.94
HIST-01619,2022-12-22,glass,NC,4851.41
HIST-01620,2024-08-01,uninsured_motorist,CA,15427.93
HIST-01621,2023-07-28,uninsured_motorist,WA,2542.23
HIST-01622,2024-08-16,liability,GA,13758.78
HIST-01623,2024-04-02,liability,PA,9770.42
HIST-01624,2023-01-13,comprehensive,IL,1839.84
HIST-01625,2024-01-24,comprehensive,PA,17256.85
HIST-01626,2022-04-06,liability,WA,1506.06
HIST-01627,2024-02-01,uninsured_motorist,PA,14621.84
HIST-01628,2024-11-11,liability,FL,2298.0
HIST-01629,2022-06-27,collision,IL,9546.28
HIST-01630,2022-02-25,glass,NC,8118.12
HIST-01631,2022-11-15,glass,TX,1905.41
HIST-01632,2022-01-13,liability,TX,14174.57
HIST-01633,2022-08-02,liability,NC,11420.86
HIST-01634,2022-02-22,collision,GA,1318.78
HIST-01635,2023-07-04,glass,PA,4502.77
HIST-01636,2024-11-20,collision,OH,7156.99
HIST-01637,2023-10-20,collision,IL,11856.22
HIST-01638,2024-01-15,glass,IL,10745.52
HIST-01639,2022-02-01,glass,TX,10834.8
HIST-01640,2022-10-05,glass,WA,6654.89
HIST-01641,2023-12-20,uninsured_motorist,NY,4679.48
HIST-01642,2022-01-05,liability,NC,8070.93
HIST-01643,2024-06-10,glass,GA,14048.72
HIST-01644,2022-08-10,glass,IL,5522.73
HIST-01645,2022-09-19,comprehensive,CA,4578.02
HIST-01646,2024-01-14,liability,FL,17586.59
HIST-01647,2024-04-26,collision,IL,3732.66
HIST-01648,2023-12-23,uninsured_motorist,NC,12586.48
HIST-01649,2024-10-11,glass,WA,7769.04
HIST-01650,2022-02-15,collision,OH,4261.54
HIST-01651,2022-11-08,comprehensive,OH,11380.99
HIST-01652,2022-08-24,liability,PA,4013.57
HIST-01653,2022-01-12,collision,TX,6698.81
HIST-01654,2024-02-05,liability,OH,3821.5
HIST-01655,2024-06-02,collision,FL,3881.72
HIST-01656,2022-04-09,comprehensive,IL,15316.6
HIST-01657,2022-03-07,collision,NY,15234.71
HIST-01658,2022-01-27,comprehensive,PA,11925.7
HIST-01659,2022-06-07,liability,OH,4626.64
HIST-01660,2023-11-06,glass,NC,15917.28
HIST-01661,2024-02-04,comprehensive,NY,14390.21
HIST-01662,2022-09-13,liability,IL,10952.07
HIST-01663,2024-04-02,glass,NC,3728.2
HIST-01664,2024-05-26,comprehensive,IL,4750.22
HIST-01665,2024-05-28,comprehensive,GA,17443.56
HIST-01666,2023-04-24,collision,OH,14321.55
HIST-01667,2024-02-06,glass,PA,13623.02
HIST-01668,2024-09-12,uninsured_motorist,GA,8571.1
HIST-01669,2023-12-12,glass,OH,12995.44
HIST-01670,2023-08-09,glass,PA,11630.66
HIST-01671,2024-11-02,comprehensive,FL,16149.97
HIST-01672,2023-04-13,comprehensive,WA,7880.4
HIST-01673,2023-10-06,liability,WA,10089.71
HIST-01674,2022-02-10,uninsured_motorist,GA,6587.72
HIST-01675,2024-01-15,glass,NC,6320.18
HIST-01676,2023-08-14,uninsured_motorist,IL,14559.28
HIST-01677,2023-05-13,collision,NY,8173.72
HIST-01678,2023-11-03,liability,TX,5583.51
HIST-01679,2024-09-18,collision,WA,16708.26
HIST-01680,2022-02-03,liability,CA,10010.06
HIST-01681,2023-04-22,liability,WA,5727.79
HIST-01682,2024-05-07,glass,NY,17971.93
HIST-01683,2024-12-18,liability,CA,13953.34
HIST-01684,2023-06-26,uninsured_motorist,PA,14864.76
HIST-01685,2024-01-16,glass,NY,15632.2
HIST-01686,2022-04-24,comprehensive,OH,4513.53
HIST-01687,2024-09-25,uninsured_motorist,OH,6395.61
HIST-01688,2022-06-28,comprehensive,PA,13954.31
HIST-01689,2024-07-07,uninsured_motorist,OH,15411.82
HIST-01690,2022-06-05,glass,NY,5778.07
HIST-01691,2024-01-16,liability,IL,4368.64
HIST-01692,2023-11-25,uninsured_motorist,GA,5673.61
HIST-01693,2024-01-19,collision,NY,3104.97
HIST-01694,2023-10-21,glass,NC,10500.27
HIST-01695,2023-07-07,uninsured_motorist,TX,9807.03
HIST-01696,2022-08-04,liability,NC,17330.11
HIST-01697,2024-05-03,comprehensive,TX,12277.99
HIST-01698,2022-01-27,glass,OH,872.36
HIST-01699,2022-02-13,liability,FL,4501.49
HIST-01700,2024-09-03,uninsured_motorist,CA,6888.28
HIST-01701,2022-03-11,uninsured_motorist,PA,3163.82
HIST-01702,2022-03-18,uninsured_motorist,OH,13479.31
HIST-01703,2023-04-05,comprehensive,WA,8006.73
HIST-01704,2024-11-16,comprehensive,NC,10521.61
HIST-01705,2023-10-07,glass,OH,5247.76
HIST-01706,2022-03-15,collision,PA,11045.34
HIST-01707,2022-09-11,glass,OH,8499.6
HIST-01708,2024-01-24,collision,WA,11774.86
HIST-01709,2023-06-23,liability,PA,11189.28
HIST-01710,2022-07-08,comprehensive,NC,13305.09
HIST-01711,2023-07-22,comprehensive,NC,2081.4
HIST-01712,2024-01-08,comprehensive,WA,15932.98
HIST-01713,2024-05-22,collision,FL,16393.76
HIST-01714,2023-09-04,liability,TX,13694.98
HIST-01715,2024-06-14,uninsured_motorist,NY,4848.69
HIST-01716,2024-01-15,collision,TX,11644.05
HIST-01717,2024-12-15,uninsured_motorist,IL,13528.85
HIST-01718,2022-07-02,collision,WA,2418.42
HIST-01719,2022-06-22,uninsured_motorist,OH,8519.88
HIST-01720,2022-09-22,comprehensive,OH,2868.5
HIST-01721,2023-03-06,collision,NC,2169.07
HIST-01722,2023-02-18,uninsured_motorist,NY,1765.5
HIST-01723,2022-11-09,comprehensive,OH,6702.33
HIST-01724,2022-12-02,glass,FL,8180.22
HIST-01725,2022-11-26,glass,TX,7274.88
HIST-01726,2023-08-02,glass,CA,1256.5
HIST-01727,2023-04-08,liability,FL,3919.75
HIST-01728,2022-07-01,collision,IL,14841.27
HIST-01729,2024-11-03,comprehensive,TX,14425.87
HIST-01730,2024-03-24,comprehensive,CA,7715.97
HIST-01731,2022-06-11,glass,FL,11394.25
HIST-01732,2024-07-14,collision,FL,4162.53
HIST-01733,2023-06-06,collision,PA,11910.27
HIST-01734,2022-07-07,uninsured_motorist,FL,1561.89
HIST-01735,2023-11-20,liability,CA,1585.03
HIST-01736,2022-07-10,glass,OH,17702.6
HIST-01737,2022-12-18,glass,NY,4834.15
HIST-01738,2022-10-11,uninsured_motorist,NY,6244.02
HIST-01739,2024-12-11,uninsured_motorist,TX,6297.85
HIST-01740,2024-10-15,uninsured_motorist,GA,11674.42
HIST-01741,2022-09-19,collision,FL,773.36
HIST-01742,2022-05-08,uninsured_motorist,FL,11307.89
HIST-01743,2022-03-12,uninsured_motorist,WA,3955.41
HIST-01744,2023-04-21,collision,FL,16652.0
HIST-01745,2024-08-24,liability,NY,5295.03
HIST-01746,2024-01-17,uninsured_motorist,WA,13609.7
HIST-01747,2022-12-11,liability,FL,4022.39
HIST-01748,2022-11-08,comprehensive,NC,15759.62
HIST-01749,2024-06-06,uninsured_motorist,CA,1537.26
HIST-01750,2023-02-07,collision,NY,16913.63
HIST-01751,2022-02-06,glass,GA,15029.49
HIST-01752,2022-04-17,collision,PA,13159.81
HIST-01753,2023-03-24,comprehensive,FL,7862.7
HIST-01754,2024-04-10,liability,NC,8289.57
HIST-01755,2024-04-09,uninsured_motorist,TX,17137.83
HIST-01756,2023-07-13,comprehensive,OH,8168.22
HIST-01757,2024-10-24,uninsured_motorist,NY,14825.03
HIST-01758,2023-01-25,uninsured_motorist,PA,15431.14
HIST-01759,2023-10-18,comprehensive,GA,13189.01
HIST-01760,2023-07-15,liability,OH,5384.77
HIST-01761,2024-10-16,collision,IL,2805.15
HIST-01762,2023-04-05,comprehensive,CA,625.88
HIST-01763,2024-12-24,liability,OH,7520.17
HIST-01764,2023-07-24,liability,PA,9016.1
HIST-01765,2024-10-03,uninsured_motorist,CA,17867.52
HIST-01766,2022-07-19,comprehensive,FL,13827.94
HIST-01767,2023-12-12,glass,OH,11575.64
HIST-01768,2023-12-02,uninsured_motorist,PA,13347.69
HIST-01769,2022-08-02,liability,CA,12675.5
HIST-01770,2024-03-09,glass,OH,17019.07
HIST-01771,2022-05-08,glass,NC,17151.3
HIST-01772,2022-01-04,collision,PA,7398.94
HIST-01773,2024-02-17,comprehensive,PA,3318.5
HIST-01774,2023-05-23,liability,GA,17431.23
HIST-01775,2024-07-19,liability,PA,13643.34
HIST-01776,2024-02-04,glass,IL,14730.41
HIST-01777,2023-12-07,uninsured_motorist,WA,513.0
HIST-01778,2022-08-01,collision,TX,14017.89
HIST-01779,2023-09-14,liability,PA,3403.16
HIST-01780,2023-03-23,comprehensive,FL,8961.89
HIST-01781,2024-02-15,glass,FL,3667.23
HIST-01782,2022-12-06,comprehensive,WA,17699.87
HIST-01783,2023-08-21,glass,TX,15683.17
HIST-01784,2022-02-10,collision,PA,2594.4
HIST-01785,2022-06-01,glass,FL,8810.99
HIST-01786,2024-02-01,collision,WA,13631.66
HIST-01787,2022-11-19,collision,TX,4114.8
HIST-01788,2022-07-20,glass,WA,16805.46
HIST-01789,2023-06-20,uninsured_motorist,IL,6925.82
HIST-01790,2023-06-27,comprehensive,IL,12105.38
HIST-01791,2023-10-02,liability,IL,14590.36
HIST-01792,2022-08-28,uninsured_motorist,NY,851.98
HIST-01793,2022-09-09,comprehensive,IL,8353.76
HIST-01794,2024-11-28,uninsured_motorist,GA,7671.03
HIST-01795,2022-01-21,liability,CA,11554.48
HIST-01796,2022-12-11,uninsured_motorist,FL,11079.03
HIST-01797,2023-12-20,collision,IL,7931.33
HIST-01798,2023-11-28,collision,PA,5571.99
HIST-01799,2022-12-05,glass,NC,14213.57
HIST-01800,2024-09-02,comprehensive,OH,14424.05
HIST-01801,2023-11-18,uninsured_motorist,NY,16176.79
HIST-01802,2022-08-22,glass,FL,4683.07
HIST-01803,2022-11-23,collision,TX,8054.12
HIST-01804,2024-01-06,liability,PA,13887.04
HIST-01805,2022-12-09,uninsured_motorist,TX,12112.38
HIST-01806,2024-11-24,uninsured_motorist,TX,14401.51
HIST-01807,2023-04-19,glass,TX,11734.16
HIST-01808,2023-12-24,uninsured_motorist,GA,17405.96
HIST-01809,2023-04-08,liability,TX,5521.19
HIST-01810,2022-02-11,glass,FL,13505.27
HIST-01811,2022-10-12,comprehensive,IL,17191.61
HIST-01812,2024-12-01,liability,CA,10785.05
HIST-01813,2022-07-14,liability,IL,14436.32
HIST-01814,2022-09-22,glass,NC,4309.69
HIST-01815,2023-01-18,uninsured_motorist,IL,2946.73
HIST-01816,2023-04-16,uninsured_motorist,NY,10985.79
HIST-01817,2022-12-22,collision,NC,6034.45
HIST-01818,2024-12-04,liability,NC,8817.78
HIST-01819,2022-08-10,uninsured_motorist,CA,17668.11
HIST-01820,2023-03-27,comprehensive,FL,12727.17
HIST-01821,2022-03-28,uninsured_motorist,PA,5664.19
HIST-01822,2024-03-01,glass,PA,6338.42
HIST-01823,2024-08-12,uninsured_motorist,PA,1664.09
HIST-01824,2024-05-10,comprehensive,GA,7330.4
HIST-01825,2022-06-25,glass,CA,15356.65
HIST-01826,2024-05-15,comprehensive,NC,2821.07
HIST-01827,2024-08-10,comprehensive,FL,4239.2
HIST-01828,2024-04-24,collision,IL,13176.85
HIST-01829,2024-02-22,comprehensive,PA,17127.01
HIST-01830,2023-11-27,comprehensive,CA,2090.44
HIST-01831,2023-03-02,collision,GA,11841.72
HIST-01832,2024-07-05,uninsured_motorist,FL,998.27
HIST-01833,2022-07-16,liability,NC,17200.17
HIST-01834,2024-12-13,collision,OH,15622.17
HIST-01835,2024-07-09,uninsured_motorist,IL,604.2
HIST-01836,2022-02-04,uninsured_motorist,GA,4358.86
HIST-01837,2024-10-19,uninsured_motorist,WA,12609.57
HIST-01838,2022-10-06,uninsured_motorist,OH,17999.19
HIST-01839,2024-07-10,glass,NY,2150.17
HIST-01840,2022-12-28,glass,NY,7533.82
HIST-01841,2024-01-13,glass,GA,14189.15
HIST-01842,2024-08-03,glass,NC,9886.08
HIST-01843,2024-02-25,comprehensive,TX,3579.69
HIST-01844,2024-12-06,collision,GA,8271.3
HIST-01845,2023-02-02,comprehensive,NC,4029.65
HIST-01846,2022-02-18,liability,CA,1889.14
HIST-01847,2022-09-10,liability,GA,3420.22
HIST-01848,2024-01-08,liability,CA,17053.38
HIST-01849,2024-05-22,glass,OH,2861.45
HIST-01850,2023-12-11,glass,IL,11068.63
HIST-01851,2024-04-23,collision,CA,4572.97
HIST-01852,2022-03-10,comprehensive,NY,10997.74
HIST-01853,2022-10-12,liability,NY,13232.24
HIST-01854,2023-02-18,liability,WA,7119.37
HIST-01855,2022-07-15,collision,WA,12306.85
HIST-01856,2024-03-18,comprehensive,TX,11480.4
HIST-01857,2023-11-23,comprehensive,IL,10320.1
HIST-01858,2024-09-20,comprehensive,PA,14859.59
HIST-01859,2023-07-13,collision,NC,4755.96
HIST-01860,2023-02-18,collision,GA,7559.35
HIST-01861,2023-11-03,liability,IL,14094.05
HIST-01862,2022-04-09,collision,TX,7037.95
HIST-01863,2022-07-04,collision,NY,9665.97
HIST-01864,2023-10-27,uninsured_motorist,TX,9709.7
HIST-01865,2024-10-28,liability,GA,5170.55
HIST-01866,2022-01-06,liability,PA,3579.84
HIST-01867,2024-11-26,glass,GA,10865.26
HIST-01868,2023-08-19,comprehensive,WA,567.16
HIST-01869,2024-12-05,comprehensive,NY,7066.89
HIST-01870,2024-05-02,liability,FL,12336.59
HIST-01871,2023-12-15,comprehensive,OH,17757.93
HIST-01872,2023-09-10,liability,PA,9562.47
HIST-01873,2024-04-10,collision,WA,7554.66
HIST-01874,2023-02-21,collision,TX,13247.17
HIST-01875,2022-03-19,collision,TX,13484.01
HIST-01876,2024-08-26,collision,PA,12315.78
HIST-01877,2024-03-16,uninsured_motorist,GA,12458.14
HIST-01878,2024-09-23,collision,PA,644.64
HIST-01879,2022-12-01,uninsured_motorist,GA,13594.16
HIST-01880,2022-12-22,glass,NC,1145.47
HIST-01881,2023-03-22,glass,FL,3476.73
HIST-01882,2023-03-17,liability,CA,7839.91
HIST-01883,2023-03-12,collision,IL,16487.2
HIST-01884,2022-09-28,collision,WA,5665.53
HIST-01885,2023-05-07,collision,NC,7327.74
HIST-01886,2023-11-17,collision,OH,16107.89
HIST-01887,2023-01-12,collision,NC,8502.23
HIST-01888,2023-06-04,collision,IL,16067.45
HIST-01889,2022-07-12,collision,TX,7982.15
HIST-01890,2022-02-17,glass,NY,7628.66
HIST-01891,2023-01-05,liability,FL,8684.3
HIST-01892,2023-05-12,uninsured_motorist,NY,9841.12
HIST-01893,2023-02-15,uninsured_motorist,NY,2861.79
HIST-01894,2024-07-01,liability,FL,2347.72
HIST-01895,2023-01-05,uninsured_motorist,PA,13493.06
HIST-01896,2022-03-22,comprehensive,OH,17290.7
HIST-01897,2023-02-14,uninsured_motorist,GA,9121.99
HIST-01898,2024-12-05,liability,PA,9232.71
HIST-01899,2024-07-05,collision,TX,14351.75
HIST-01900,2022-03-12,glass,CA,13905.98
HIST-01901,2022-01-22,liability,PA,17585.32
HIST-01902,2024-01-14,uninsured_motorist,WA,5367.13
HIST-01903,2022-07-08,glass,NY,13234.77
HIST-01904,2022-04-09,collision,WA,17898.92
HIST-01905,2022-11-27,uninsured_motorist,FL,8740.51
HIST-01906,2022-12-24,glass,NC,3588.91
HIST-01907,2024-11-21,comprehensive,FL,2520.12
HIST-01908,2023-01-09,comprehensive,NY,7902.93
HIST-01909,2024-04-03,collision,PA,7568.43
HIST-01910,2023-12-21,comprehensive,FL,6316.73
HIST-01911,2023-01-17,uninsured_motorist,CA,5755.5
HIST-01912,2023-06-09,liability,PA,4746.65
HIST-01913,2022-03-02,collision,CA,12023.58
HIST-01914,2023-04-10,uninsured_motorist,WA,16389.28
HIST-01915,2022-07-06,liability,OH,6799.03
HIST-01916,2023-02-04,collision,GA,13960.16
HIST-01917,2022-06-12,liability,NC,9707.97
HIST-01918,2023-04-21,liability,FL,10684.16
HIST-01919,2022-02-05,glass,TX,1122.29
HIST-01920,2024-04-07,uninsured_motorist,TX,1717.88
HIST-01921,2024-10-11,liability,OH,17817.75
HIST-01922,2022-09-24,comprehensive,CA,2649.84
HIST-01923,2023-09-23,liability,GA,17562.22
HIST-01924,2023-08-21,collision,PA,1591.67
HIST-01925,2023-09-17,collision,NY,10945.1
HIST-01926,2024-03-10,collision,NC,1469.96
HIST-01927,2024-04-24,uninsured_motorist,OH,12450.62
HIST-01928,2024-02-06,uninsured_motorist,GA,7161.05
HIST-01929,2023-07-20,liability,FL,3639.57
HIST-01930,2022-10-07,glass,CA,15873.13
HIST-01931,2024-08-17,glass,WA,5740.02
HIST-01932,2022-05-23,liability,GA,2496.22
HIST-01933,2022-01-18,comprehensive,WA,1088.0
HIST-01934,2022-05-05,liability,CA,11706.47
HIST-01935,2022-04-18,collision,CA,11816.16
HIST-01936,2024-10-12,liability,TX,17057.13
HIST-01937,2024-05-24,comprehensive,PA,16210.71
HIST-01938,2023-06-02,collision,IL,4259.32
HIST-01939,2023-03-09,collision,GA,11968.79
HIST-01940,2024-02-24,uninsured_motorist,WA,15712.45
HIST-01941,2024-10-18,comprehensive,OH,4283.25
HIST-01942,2023-04-19,uninsured_motorist,NY,8250.58
HIST-01943,2024-12-14,liability,NY,16278.16
HIST-01944,2022-08-06,uninsured_motorist,NY,14754.52
HIST-01945,2022-04-19,uninsured_motorist,NY,11797.13
HIST-01946,2022-05-06,comprehensive,PA,12497.66
HIST-01947,2022-02-05,collision,PA,4716.47
HIST-01948,2024-07-04,glass,NY,13191.06
HIST-01949,2022-10-04,uninsured_motorist,PA,764.6
HIST-01950,2022-11-02,comprehensive,FL,13954.07
HIST-01951,2023-03-21,glass,CA,14346.25
HIST-01952,2022-02-18,liability,TX,3960.86
HIST-01953,2023-10-15,comprehensive,WA,6238.91
HIST-01954,2022-04-02,glass,WA,11443.75
HIST-01955,2022-01-27,collision,TX,9985.7
HIST-01956,2022-09-27,uninsured_motorist,NY,421.3
HIST-01957,2022-01-08,uninsured_motorist,PA,2993.83
HIST-01958,2024-05-08,uninsured_motorist,TX,9056.04
HIST-01959,2022-04-04,liability,IL,1742.7
HIST-01960,2023-02-12,collision,CA,11039.31
HIST-01961,2022-07-17,liability,NC,3592.03
HIST-01962,2023-03-22,liability,NC,14789.1
HIST-01963,2023-02-09,uninsured_motorist,IL,16818.72
HIST-01964,2024-02-26,collision,NY,14089.0
HIST-01965,2022-06-05,uninsured_motorist,OH,13095.64
HIST-01966,2023-02-04,glass,PA,17288.7
HIST-01967,2023-03-03,liability,NY,3600.95
HIST-01968,2023-06-11,uninsured_motorist,PA,8870.68
HIST-01969,2023-10-26,liability,NY,14517.68
HIST-01970,2024-04-13,uninsured_motorist,GA,9149.0
HIST-01971,2024-08-18,glass,FL,7169.44
HIST-01972,2024-12-14,glass,NC,14068.03
HIST-01973,2024-04-23,collision,FL,6766.09
HIST-01974,2022-01-12,glass,OH,17254.04
HIST-01975,2022-01-12,liability,NY,5586.67
HIST-01976,2022-09-14,comprehensive,FL,14969.66
HIST-01977,2022-12-05,collision,NY,7043.31
HIST-01978,2022-12-14,liability,CA,12744.67
HIST-01979,2024-10-03,uninsured_motorist,NC,15720.39
HIST-01980,2022-03-12,comprehensive,TX,4712.81
HIST-01981,2022-10-27,uninsured_motorist,NY,13871.35
HIST-01982,2023-12-05,glass,WA,8675.25
HIST-01983,2024-06-15,collision,WA,2358.29
HIST-01984,2022-11-02,glass,NY,9258.0
HIST-01985,2022-07-27,uninsured_motorist,OH,10153.14
HIST-01986,2023-10-17,liability,FL,7856.6
HIST-01987,2022-05-03,glass,PA,17611.5
HIST-01988,2022-12-07,uninsured_motorist,NC,1385.54
HIST-01989,2023-03-27,glass,NC,15214.15
HIST-01990,2024-08-16,liability,PA,14959.66
HIST-01991,2022-01-26,liability,PA,3827.26
HIST-01992,2022-02-03,liability,NC,14106.83
HIST-01993,2023-01-08,liability,NY,9931.6
HIST-01994,2022-04-20,collision,WA,3704.29
HIST-01995,2022-11-02,comprehensive,WA,1896.69
HIST-01996,2024-10-02,glass,OH,1203.98
HIST-01997,2023-02-10,collision,IL,13629.56
HIST-01998,2023-09-07,liability,PA,13172.11
HIST-01999,2022-12-22,collision,IL,7568.24
HIST-02000,2024-09-04,glass,NY,816.86
HIST-02001,2023-06-10,comprehensive,GA,12100.22
HIST-02002,2024-02-17,glass,GA,15491.10
HIST-02003,2023-08-15,liability,NY,13523.22
HIST-02004,2023-02-13,collision,CA,12756.08
HIST-02005,2023-11-14,glass,NY,3467.22
HIST-02006,2023-05-25,collision,FL,14854.12
HIST-02007,2024-05-27,glass,WA,12084.58
HIST-02008,2023-04-14,uninsured_motorist,CA,8426.08
HIST-02009,2023-06-01,liability,WA,17528.20
HIST-02010,2023-09-05,liability,CA,18279.49
HIST-02011,2022-06-29,comprehensive,FL,21364.43
HIST-02012,2023-02-22,comprehensive,IL,11420.80
HIST-02013,2023-09-26,collision,GA,5128.70
HIST-02014,2024-05-26,liability,NC,16072.97
HIST-02015,2024-03-08,collision,WA,1267.06
HIST-02016,2022-01-09,collision,GA,12580.91
HIST-02017,2024-05-15,comprehensive,NC,554.82
HIST-02018,2024-06-13,comprehensive,NY,16274.75
HIST-02019,2022-03-26,uninsured_motorist,PA,15033.58
HIST-02020,2023-04-06,liability,NY,1605.73
HIST-02021,2022-01-25,liability,PA,16706.02
HIST-02022,2022-11-01,uninsured_motorist,FL,2816.08
HIST-02023,2023-11-16,comprehensive,NC,17523.21
HIST-02024,2022-08-09,glass,GA,5275.75
HIST-02025,2022-06-25,glass,PA,10925.39
HIST-02026,2022-02-05,liability,WA,333.36
HIST-02027,2023-04-07,collision,OH,9921.96
HIST-02028,2024-04-05,comprehensive,NC,6582.77
HIST-02029,2022-11-29,liability,GA,17094.10
HIST-02030,2023-10-26,glass,CA,19109.05
HIST-02031,2023-11-16,glass,IL,5298.05
HIST-02032,2024-01-27,comprehensive,FL,14012.83
HIST-02033,2023-10-25,glass,WA,8238.85
HIST-02034,2024-05-30,glass,OH,9700.77
HIST-02035,2023-08-20,glass,CA,11925.41
HIST-02036,2023-10-13,glass,GA,13859.82
HIST-02037,2023-05-06,comprehensive,OH,6253.78
HIST-02038,2023-06-28,uninsured_motorist,IL,16164.38
HIST-02039,2024-03-03,glass,WA,13188.81
HIST-02040,2022-01-14,comprehensive,GA,20541.43
HIST-02041,2023-05-30,liability,PA,17939.69
HIST-02042,2022-05-23,glass,NY,17322.55
HIST-02043,2023-04-13,uninsured_motorist,PA,12930.58
HIST-02044,2022-05-04,comprehensive,GA,12679.19
HIST-02045,2023-07-01,glass,WA,17435.80
HIST-02046,2022-06-14,glass,OH,5669.92
HIST-02047,2022-10-16,comprehensive,WA,19799.06
HIST-02048,2022-09-01,liability,IL,12299.46
HIST-02049,2023-05-14,collision,OH,19111.04
HIST-02050,2023-09-27,glass,WA,8222.53
HIST-02051,2022-08-12,glass,GA,12169.41
HIST-02052,2023-06-10,collision,NC,11123.14
HIST-02053,2023-03-31,liability,TX,1090.99
HIST-02054,2022-10-11,liability,NC,3163.04
